state,county,1000+ Corn Growers,1000+ Hogs,1000+ Rice Growers,1000+ Wheat Growers,Corn Acres,Farms with Grain Storage,Rice Acres,Wheat Acres
OREGON,GRANT,0,0,0,0,0,6,0,0
TEXAS,CROCKETT,0,0,0,0,0,6,0,0
TEXAS,COMAL,0,0,0,0,0,6,0,0
VERMONT,CALEDONIA,0,0,0,0,0,6,0,0
VERMONT,WINDSOR,0,0,0,0,0,6,0,0
VIRGINIA,GREENE,0,0,0,0,0,6,0,0
VIRGINIA,RAPPAHANNOCK,0,0,0,0,0,6,0,0
WEST VIRGINIA,HANCOCK,0,0,0,0,0,6,0,0
ALABAMA,BUTLER,0,0,0,0,0,5,0,0
ARKANSAS,SEVIER,0,0,0,0,0,5,0,0
COLORADO,BROOMFIELD,0,0,0,0,0,5,0,0
COLORADO,FREMONT,0,0,0,0,0,5,0,0
COLORADO,HUERFANO,0,0,0,0,0,5,0,0
CONNECTICUT,MIDDLESEX,0,0,0,0,0,5,0,0
GEORGIA,WARREN,0,0,0,0,0,5,0,0
GEORGIA,DOUGLAS,0,0,0,0,0,5,0,0
GEORGIA,HEARD,0,0,0,0,0,5,0,0
GEORGIA,UPSON,0,0,0,0,0,5,0,0
IDAHO,ADAMS,0,0,0,0,0,5,0,0
IDAHO,BOISE,0,0,0,0,0,5,0,0
ILLINOIS,DU PAGE,0,0,0,0,0,5,0,0
KANSAS,WYANDOTTE,0,0,0,0,0,5,0,0
LOUISIANA,BOSSIER,0,0,0,0,0,5,0,0
MAINE,PISCATAQUIS,0,0,0,0,0,5,0,0
MICHIGAN,CRAWFORD,0,0,0,0,0,5,0,0
MISSISSIPPI,CHOCTAW,0,1,0,0,0,5,0,0
MISSISSIPPI,LAWRENCE,0,0,0,0,0,5,0,0
MISSOURI,CARTER,0,0,0,0,0,5,0,0
MISSOURI,REYNOLDS,0,0,0,0,0,5,0,0
NEW HAMPSHIRE,GRAFTON,0,0,0,0,0,5,0,0
NEW HAMPSHIRE,SULLIVAN,0,0,0,0,0,5,0,0
TENNESSEE,MOORE,0,0,0,0,0,5,0,0
TENNESSEE,KNOX,0,0,0,0,0,5,0,0
TEXAS,MARION,0,0,0,0,0,5,0,0
TEXAS,NACOGDOCHES,0,0,0,0,0,5,0,0
TEXAS,RUSK,0,0,0,0,0,5,0,0
TEXAS,SHELBY,0,0,0,0,0,5,0,0
TEXAS,VAN ZANDT,0,0,0,0,0,5,0,0
TEXAS,TRINITY,0,0,0,0,0,5,0,0
TEXAS,SUTTON,0,0,0,0,0,5,0,0
TEXAS,UPTON,0,0,0,0,0,5,0,0
TEXAS,ZAPATA,0,0,0,0,0,5,0,0
UTAH,GRAND,0,0,0,0,0,5,0,0
VIRGINIA,MATHEWS,0,0,0,0,0,5,0,0
VIRGINIA,HIGHLAND,0,0,0,0,0,5,0,0
WISCONSIN,VILAS,0,0,0,0,0,5,0,0
ALABAMA,COOSA,0,0,0,0,0,4,0,0
ALASKA,ANCHORAGE,0,0,0,0,0,4,0,0
ARKANSAS,HOWARD,0,4,0,0,0,4,0,0
CALIFORNIA,ALAMEDA,0,0,0,0,0,4,0,0
CALIFORNIA,DEL NORTE,0,0,0,0,0,4,0,0
CALIFORNIA,MARIPOSA,0,0,0,0,0,4,0,0
GEORGIA,BUTTS,0,0,0,0,0,4,0,0
GEORGIA,STEPHENS,0,0,0,0,0,4,0,0
GEORGIA,CATOOSA,0,0,0,0,0,4,0,0
GEORGIA,DOUGHERTY,0,0,0,0,0,4,0,0
GEORGIA,HARALSON,0,0,0,0,0,4,0,0
KENTUCKY,FLOYD,0,0,0,0,0,4,0,0
KENTUCKY,MCCREARY,0,0,0,0,0,4,0,0
LOUISIANA,IBERIA,0,0,0,0,0,4,0,0
MISSISSIPPI,NESHOBA,0,0,0,0,0,4,0,0
MISSISSIPPI,LAMAR,0,0,0,0,0,4,0,0
MONTANA,DEER LODGE,0,0,0,0,0,4,0,0
MONTANA,LINCOLN,0,0,0,0,0,4,0,0
NEVADA,LANDER,0,0,0,0,0,4,0,0
NEVADA,DOUGLAS,0,0,0,0,0,4,0,0
NEW MEXICO,LUNA,0,0,0,0,0,4,0,0
NEW MEXICO,SOCORRO,0,0,0,0,0,4,0,0
NEW YORK,WARREN,0,0,0,0,0,4,0,0
OKLAHOMA,CHEROKEE,0,0,0,0,0,4,0,0
TEXAS,MORRIS,0,0,0,0,0,4,0,0
TEXAS,RAINS,0,0,0,0,0,4,0,0
TEXAS,MADISON,0,1,0,0,0,4,0,0
TEXAS,IRION,0,0,0,0,0,4,0,0
TEXAS,REAL,0,0,0,0,0,4,0,0
TEXAS,KENT,0,0,0,0,0,4,0,0
TEXAS,BROOKS,0,0,0,0,0,4,0,0
TEXAS,HOWARD,0,0,0,0,0,4,0,0
TEXAS,ORANGE,0,0,0,0,0,4,0,0
VERMONT,ORLEANS,0,0,0,0,0,4,0,0
VIRGINIA,WISE,0,0,0,0,0,4,0,0
WASHINGTON,COWLITZ,0,0,0,0,0,4,0,0
WEST VIRGINIA,WYOMING,0,0,0,0,0,4,0,0
ARIZONA,COCONINO,0,0,0,0,0,3,0,0
ARKANSAS,BAXTER,0,0,0,0,0,3,0,0
CALIFORNIA,SANTA BARBARA,0,0,0,0,0,3,0,0
COLORADO,CHAFFEE,0,0,0,0,0,3,0,0
COLORADO,CUSTER,0,0,0,0,0,3,0,0
FLORIDA,BRADFORD,0,0,0,0,0,3,0,0
FLORIDA,CLAY,0,0,0,0,0,3,0,0
FLORIDA,PUTNAM,0,0,0,0,0,3,0,0
FLORIDA,DUVAL,0,0,0,0,0,3,0,0
GEORGIA,BALDWIN,0,0,0,0,0,3,0,0
GEORGIA,GREENE,0,0,0,0,0,3,0,0
GEORGIA,CLARKE,0,0,0,0,0,3,0,0
GEORGIA,GWINNETT,0,0,0,0,0,3,0,0
GEORGIA,WILKES,0,0,0,0,0,3,0,0
MISSISSIPPI,OKTIBBEHA,0,2,0,0,0,3,0,0
MISSISSIPPI,FORREST,0,0,0,0,0,3,0,0
MISSOURI,SHANNON,0,0,0,0,0,3,0,0
NEBRASKA,HOOKER,0,0,0,0,0,3,0,0
NEVADA,ESMERALDA,0,0,0,0,0,3,0,0
NEW HAMPSHIRE,BELKNAP,0,0,0,0,0,3,0,0
NEW HAMPSHIRE,COOS,0,0,0,0,0,3,0,0
NEW MEXICO,CIBOLA,0,0,0,0,0,3,0,0
OREGON,CLATSOP,0,0,0,0,0,3,0,0
TEXAS,CHEROKEE,0,0,0,0,0,3,0,0
TEXAS,KING,0,0,0,0,0,3,0,0
TEXAS,MARTIN,0,0,0,0,0,3,0,0
UTAH,DAGGETT,0,0,0,0,0,3,0,0
VERMONT,BENNINGTON,0,0,0,0,0,3,0,0
VERMONT,ESSEX,0,0,0,0,0,3,0,0
WASHINGTON,ISLAND,0,0,0,0,0,3,0,0
WASHINGTON,PACIFIC,0,0,0,0,0,3,0,0
WEST VIRGINIA,LEWIS,0,0,0,0,0,3,0,0
WISCONSIN,IRON,0,0,0,0,0,3,0,0
ALABAMA,GREENE,0,0,0,0,0,2,0,0
ALASKA,KENAI PENINSULA,0,0,0,0,0,2,0,0
ARIZONA,SANTA CRUZ,0,0,0,0,0,2,0,0
ARKANSAS,FULTON,0,0,0,0,0,2,0,0
ARKANSAS,STONE,0,0,0,0,0,2,0,0
ARKANSAS,COLUMBIA,0,0,0,0,0,2,0,0
ARKANSAS,UNION,0,0,0,0,0,2,0,0
CALIFORNIA,CONTRA COSTA,0,0,0,0,0,2,0,0
CALIFORNIA,AMADOR,0,0,0,0,0,2,0,0
CALIFORNIA,CALAVERAS,0,0,0,0,0,2,0,0
CALIFORNIA,INYO,0,0,0,0,0,2,0,0
COLORADO,CLEAR CREEK,0,0,0,0,0,2,0,0
COLORADO,GRAND,0,0,0,0,0,2,0,0
COLORADO,PITKIN,0,0,0,0,0,2,0,0
FLORIDA,FLAGLER,0,0,0,0,0,2,0,0
FLORIDA,NASSAU,0,0,0,0,0,2,0,0
FLORIDA,BAY,0,0,0,0,0,2,0,0
FLORIDA,BROWARD,0,0,0,0,0,2,0,0
GEORGIA,CRAWFORD,0,0,0,0,0,2,0,0
GEORGIA,WILKINSON,0,0,0,0,0,2,0,0
GEORGIA,BARROW,0,0,0,0,0,2,0,0
GEORGIA,CHATHAM,0,0,0,0,0,2,0,0
GEORGIA,QUITMAN,0,0,0,0,0,2,0,0
GEORGIA,TROUP,0,0,0,0,0,2,0,0
KENTUCKY,BELL,0,0,0,0,0,2,0,0
LOUISIANA,WEST FELICIANA,0,0,0,0,0,2,0,0
LOUISIANA,LINCOLN,0,0,0,0,0,2,0,0
LOUISIANA,ASSUMPTION,0,0,0,0,0,2,0,0
LOUISIANA,ASCENSION,0,0,0,0,0,2,0,0
LOUISIANA,LAFOURCHE,0,0,0,0,0,2,0,0
MASSACHUSETTS,BARNSTABLE,0,0,0,0,0,2,0,0
MICHIGAN,LUCE,0,0,0,0,0,2,0,0
MISSISSIPPI,HANCOCK,0,0,0,0,0,2,0,0
MISSISSIPPI,COPIAH,0,0,0,0,0,2,0,0
MISSOURI,TANEY,0,0,0,0,0,2,0,0
NEBRASKA,GRANT,0,0,0,0,0,2,0,0
NEVADA,WHITE PINE,0,0,0,0,0,2,0,0
NEW MEXICO,DE BACA,0,0,0,0,0,2,0,0
NEW MEXICO,HARDING,0,0,0,0,0,2,0,0
NEW YORK,NASSAU,0,0,0,0,0,2,0,0
OREGON,HOOD RIVER,0,0,0,0,0,2,0,0
OREGON,TILLAMOOK,0,0,0,0,0,2,0,0
OREGON,WHEELER,0,0,0,0,0,2,0,0
OREGON,COOS,0,0,0,0,0,2,0,0
RHODE ISLAND,NEWPORT,0,0,0,0,0,2,0,0
SOUTH CAROLINA,FAIRFIELD,0,0,0,0,0,2,0,0
SOUTH CAROLINA,UNION,0,0,0,0,0,2,0,0
TEXAS,SOMERVELL,0,0,0,0,0,2,0,0
TEXAS,CAMP,0,0,0,0,0,2,0,0
TEXAS,FRANKLIN,0,0,0,0,0,2,0,0
TEXAS,STERLING,0,0,0,0,0,2,0,0
TEXAS,LIVE OAK,0,0,0,0,0,2,0,0
TEXAS,WEBB,0,0,0,0,0,2,0,0
TEXAS,BREWSTER,0,0,0,0,0,2,0,0
TEXAS,ECTOR,0,0,0,0,0,2,0,0
TEXAS,PRESIDIO,0,0,0,0,0,2,0,0
UTAH,GARFIELD,0,0,0,0,0,2,0,0
UTAH,KANE,0,0,0,0,0,2,0,0
VIRGINIA,AMHERST,0,0,0,0,0,2,0,0
VIRGINIA,ROANOKE,0,0,0,0,0,2,0,0
WASHINGTON,MASON,0,0,0,0,0,2,0,0
WEST VIRGINIA,GILMER,0,0,0,0,0,2,0,0
WYOMING,SUBLETTE,0,0,0,0,0,2,0,0
ARKANSAS,GARLAND,0,0,0,0,0,1,0,0
ARKANSAS,SHARP,0,0,0,0,0,1,0,0
ARKANSAS,BOONE,0,0,0,0,0,1,0,0
ARKANSAS,MADISON,0,0,0,0,0,1,0,0
ARKANSAS,BRADLEY,0,0,0,0,0,1,0,0
ARKANSAS,CLEVELAND,0,0,0,0,0,1,0,0
ARKANSAS,NEVADA,0,0,0,0,0,1,0,0
ARKANSAS,POLK,0,1,0,0,0,1,0,0
CALIFORNIA,MONO,0,0,0,0,0,1,0,0
CALIFORNIA,TUOLUMNE,0,0,0,0,0,1,0,0
COLORADO,DENVER,0,0,0,0,0,1,0,0
COLORADO,JEFFERSON,0,0,0,0,0,1,0,0
COLORADO,JACKSON,0,0,0,0,0,1,0,0
COLORADO,PARK,0,0,0,0,0,1,0,0
COLORADO,SUMMIT,0,0,0,0,0,1,0,0
FLORIDA,HERNANDO,0,0,0,0,0,1,0,0
FLORIDA,HARDEE,0,0,0,0,0,1,0,0
FLORIDA,HENDRY,0,0,0,0,0,1,0,0
FLORIDA,HIGHLANDS,0,0,0,0,0,1,0,0
FLORIDA,MARTIN,0,0,0,0,0,1,0,0
FLORIDA,SARASOTA,0,0,0,0,0,1,0,0
GEORGIA,JONES,0,0,0,0,0,1,0,0
GEORGIA,TALIAFERRO,0,0,0,0,0,1,0,0
GEORGIA,COLUMBIA,0,0,0,0,0,1,0,0
GEORGIA,LIBERTY,0,0,0,0,0,1,0,0
KENTUCKY,HARLAN,0,0,0,0,0,1,0,0
LOUISIANA,WEST BATON ROUGE,0,0,0,0,0,1,0,0
LOUISIANA,LIVINGSTON,0,0,0,0,0,1,0,0
LOUISIANA,CLAIBORNE,0,0,0,0,0,1,0,0
LOUISIANA,UNION,0,0,0,0,0,1,0,0
LOUISIANA,DE SOTO,0,0,0,0,0,1,0,0
LOUISIANA,SAINT MARY,0,0,0,0,0,1,0,0
LOUISIANA,SAINT JAMES,0,0,0,0,0,1,0,0
MAINE,SAGADAHOC,0,0,0,0,0,1,0,0
MONTANA,SILVER BOW,0,0,0,0,0,1,0,0
NEVADA,WASHOE,0,0,0,0,0,1,0,0
NEVADA,NYE,0,0,0,0,0,1,0,0
NEW MEXICO,GUADALUPE,0,0,0,0,0,1,0,0
NEW MEXICO,LINCOLN,0,0,0,0,0,1,0,0
NEW YORK,PUTNAM,0,0,0,0,0,1,0,0
NORTH CAROLINA,DARE,0,0,0,0,0,1,0,0
NORTH CAROLINA,GRAHAM,0,0,0,0,0,1,0,0
OREGON,CURRY,0,0,0,0,0,1,0,0
PENNSYLVANIA,PIKE,0,0,0,0,0,1,0,0
PENNSYLVANIA,DELAWARE,0,0,0,0,0,1,0,0
TEXAS,GREGG,0,0,0,0,0,1,0,0
TEXAS,KINNEY,0,0,0,0,0,1,0,0
TEXAS,JIM HOGG,0,0,0,0,0,1,0,0
TEXAS,KENEDY,0,0,0,0,0,1,0,0
TEXAS,MAVERICK,0,0,0,0,0,1,0,0
TEXAS,ANDREWS,0,0,0,0,0,1,0,0
TEXAS,HUDSPETH,0,0,0,0,0,1,0,0
TEXAS,JEFF DAVIS,0,0,0,0,0,1,0,0
TEXAS,TERRELL,0,0,0,0,0,1,0,0
VIRGINIA,JAMES CITY,0,0,0,0,0,1,0,0
VIRGINIA,FAIRFAX,0,0,0,0,0,1,0,0
VIRGINIA,BUCHANAN,0,0,0,0,0,1,0,0
WASHINGTON,JEFFERSON,0,0,0,0,0,1,0,0
WEST VIRGINIA,WEBSTER,0,0,0,0,0,1,0,0
Alabama,CHILTON,1,0,0,0,0,0,0,0
Alabama,COFFEE,2,0,0,0,0,0,0,0
Alabama,CRENSHAW,1,0,0,0,0,0,0,0
Alabama,CULLMAN,2,0,0,0,0,0,0,0
Alabama,DALE,1,0,0,0,0,0,0,0
Alabama,DALLAS,1,0,0,0,0,0,0,0
Alabama,FAYETTE,1,0,0,0,0,0,0,0
Alabama,FRANKLIN,2,0,0,0,0,0,0,0
Alabama,HOUSTON,2,0,0,0,0,0,0,0
Alabama,JACKSON,8,0,0,0,0,0,0,0
Alabama,LOWNDES,3,0,0,0,0,0,0,0
Alabama,MACON,1,0,0,0,0,0,0,0
Alabama,MARENGO,1,0,0,0,0,0,0,0
Alabama,MONROE,1,0,0,0,0,0,0,0
Alabama,PICKENS,3,0,0,0,0,0,0,0
Alabama,PIKE,1,0,0,0,0,0,0,0
Alabama,RANDOLPH,1,0,0,0,0,0,0,0
Alabama,RUSSELL,1,0,0,0,0,0,0,0
Alabama,SHELBY,2,0,0,0,0,0,0,0
Alabama,TALLAPOOSA,1,0,0,0,0,0,0,0
Alabama,TUSCALOOSA,2,0,0,0,0,0,0,0
Alabama,WASHINGTON,3,0,0,0,0,0,0,0
Alabama,WILCOX,1,0,0,0,0,0,0,0
Arkansas,CARROLL,1,0,0,0,0,0,0,0
Arkansas,CLEBURNE,1,0,0,0,0,0,0,0
Arkansas,CLEVELAND,1,0,1,0,0,0,0,0
Arkansas,DALLAS,1,0,0,0,0,0,0,0
Arkansas,DREW,13,0,14,0,0,0,0,0
Arkansas,FULTON,2,0,1,0,0,0,0,0
Arkansas,GRANT,1,0,1,0,0,0,0,0
Arkansas,HOT SPRING,1,0,1,0,0,0,0,0
Arkansas,MADISON,1,0,0,0,0,0,0,0
Arkansas,MARION,3,0,0,0,0,0,0,0
Arkansas,MONTGOMERY,1,0,0,0,0,0,0,0
Arkansas,PERRY,1,0,2,0,0,0,0,0
Arkansas,SALINE,2,0,1,0,0,0,0,0
Arkansas,SCOTT,1,0,0,0,0,0,0,0
Arkansas,UNION,2,0,0,0,0,0,0,0
California,EL DORADO,1,0,1,0,0,0,0,0
California,INYO,1,0,0,0,0,0,0,0
California,LAKE,1,0,0,0,0,0,0,0
California,LASSEN,1,0,0,0,0,0,0,0
California,MENDOCINO,1,0,0,0,0,0,0,0
Colorado,GRAND,1,0,0,0,0,0,0,0
Colorado,PARK,1,0,0,0,0,0,0,0
Colorado,TELLER,1,0,0,0,0,0,0,0
Connecticut,LITCHFIELD,3,0,0,0,0,0,0,0
Connecticut,LOWER CT RIVER VLY,1,0,0,0,0,0,0,0
Connecticut,NEW LONDON,3,0,0,0,0,0,0,0
Connecticut,NORTHEASTERN CT,1,0,0,0,0,0,0,0
Connecticut,TOLLAND,10,0,0,0,0,0,0,0
Connecticut,WINDHAM,3,0,0,0,0,0,0,0
Florida,CALHOUN,1,0,0,0,0,0,0,0
Florida,CITRUS,1,0,1,0,0,0,0,0
Florida,COLLIER,10,0,0,0,0,0,0,0
Florida,COLUMBIA,1,0,0,0,0,0,0,0
Florida,DIXIE,2,0,0,0,0,0,0,0
Florida,GADSDEN,1,0,0,0,0,0,0,0
Florida,GILCHRIST,4,0,0,0,0,0,0,0
Florida,GLADES,2,0,0,0,0,0,0,0
Florida,HENDRY,3,0,1,0,0,0,0,0
Florida,HERNANDO,1,0,0,0,0,0,0,0
Florida,HOLMES,1,0,0,0,0,0,0,0
Florida,INDIAN RIVER,1,0,0,0,0,0,0,0
Florida,LAFAYETTE,1,0,0,0,0,0,0,0
Florida,MADISON,5,0,0,0,0,0,0,0
Florida,MARTIN,2,0,0,0,0,0,0,0
Florida,MONROE,1,0,0,0,0,0,0,0
Florida,OKEECHOBEE,2,0,0,0,0,0,0,0
Florida,PASCO,4,0,0,0,0,0,0,0
Florida,SAINT LUCIE,1,0,0,0,0,0,0,0
Florida,SUWANNEE,3,0,0,0,0,0,0,0
Florida,UNION,1,0,0,0,0,0,0,0
Georgia,APPLING,6,0,0,0,0,0,0,0
Georgia,BAKER,10,0,0,0,0,0,0,0
Georgia,BARTOW,1,0,0,0,0,0,0,0
Georgia,BERRIEN,1,0,0,0,0,0,0,0
Georgia,BIBB,1,0,0,0,0,0,0,0
Georgia,BRANTLEY,1,0,0,0,0,0,0,0
Georgia,BRYAN,1,0,0,0,0,0,0,0
Georgia,CLARKE,1,0,0,0,0,0,0,0
Georgia,DECATUR,10,0,0,0,0,0,0,0
Georgia,DODGE,1,0,0,0,0,0,0,0
Georgia,ECHOLS,1,0,0,0,0,0,0,0
Georgia,EFFINGHAM,1,0,0,0,0,0,0,0
Georgia,EMANUEL,1,0,0,0,0,0,0,0
Georgia,EVANS,4,0,0,0,0,0,0,0
Georgia,FAYETTE,1,0,0,0,0,0,0,0
Georgia,FLOYD,2,0,0,0,0,0,0,0
Georgia,FULTON,11,0,0,0,0,0,0,0
Georgia,GILMER,2,0,0,0,0,0,0,0
Georgia,GORDON,1,0,0,0,0,0,0,0
Georgia,GRADY,4,0,0,0,0,0,0,0
Georgia,GREENE,1,0,0,0,0,0,0,0
Georgia,GWINNETT,2,0,0,0,0,0,0,0
Georgia,HENRY,2,0,0,0,0,0,0,0
Georgia,IRWIN,5,0,0,0,0,0,0,0
Georgia,JEFF DAVIS,6,0,0,0,0,0,0,0
Georgia,JENKINS,1,0,0,0,0,0,0,0
Georgia,LINCOLN,1,0,0,0,0,0,0,0
Georgia,LOWNDES,1,0,0,0,0,0,0,0
Georgia,MADISON,1,0,0,0,0,0,0,0
Georgia,MITCHELL,9,0,0,0,0,0,0,0
Georgia,MONTGOMERY,4,0,0,0,0,0,0,0
Georgia,MURRAY,2,0,0,0,0,0,0,0
Georgia,OGLETHORPE,2,0,0,0,0,0,0,0
Georgia,PIERCE,6,0,0,0,0,0,0,0
Georgia,PUTNAM,1,0,0,0,0,0,0,0
Georgia,SCREVEN,6,0,0,0,0,0,0,0
Georgia,SEMINOLE,11,0,0,0,0,0,0,0
Georgia,SPALDING,1,0,0,0,0,0,0,0
Georgia,TATTNALL,4,0,0,0,0,0,0,0
Georgia,TELFAIR,1,0,0,0,0,0,0,0
Georgia,TURNER,1,0,0,0,0,0,0,0
Georgia,TWIGGS,1,0,0,0,0,0,0,0
Georgia,UPSON,1,0,0,0,0,0,0,0
Georgia,WARE,2,0,0,0,0,0,0,0
Georgia,WEBSTER,1,0,0,0,0,0,0,0
Georgia,WILKES,1,0,0,0,0,0,0,0
Idaho,GEM,2,0,0,0,0,0,0,0
Illinois,ALEXANDER,4,0,0,0,0,0,0,0
Illinois,CALHOUN,1,0,0,0,0,0,0,0
Illinois,CARROLL,79,0,0,0,0,0,0,0
Illinois,CASS,28,0,0,0,0,0,0,0
Illinois,CLARK,61,0,0,0,0,0,0,0
Illinois,CUMBERLAND,22,0,0,0,0,0,0,0
Illinois,EDGAR,55,0,0,0,0,0,0,0
Illinois,EDWARDS,17,0,0,0,0,0,0,0
Illinois,FAYETTE,40,0,0,0,0,0,0,0
Illinois,FULTON,51,0,0,0,0,0,0,0
Illinois,GRUNDY,56,0,0,0,0,0,0,0
Illinois,HARDIN,1,0,0,0,0,0,0,0
Illinois,HENDERSON,13,0,0,0,0,0,0,0
Illinois,JASPER,28,0,0,0,0,0,0,0
Illinois,JO DAVIESS,48,0,0,0,0,0,0,0
Illinois,KENDALL,44,0,0,0,0,0,0,0
Illinois,KNOX,94,0,0,0,0,0,0,0
Illinois,MARSHALL,38,0,0,0,0,0,0,0
Illinois,MASON,50,0,0,0,0,0,0,0
Illinois,MENARD,39,0,0,0,0,0,0,0
Illinois,MONTGOMERY,64,0,0,0,0,0,0,0
Illinois,PIKE,78,0,0,0,0,0,0,0
Illinois,PULASKI,5,0,0,0,0,0,0,0
Illinois,PUTNAM,15,0,0,0,0,0,0,0
Illinois,SALINE,30,0,0,0,0,0,0,0
Illinois,SCOTT,20,0,0,0,0,0,0,0
Illinois,WARREN,70,0,0,0,0,0,0,0
Illinois,WAYNE,29,0,0,0,0,0,0,0
Illinois,WINNEBAGO,54,0,0,0,0,0,0,0
Indiana,BLACKFORD,17,0,0,0,0,0,0,0
Indiana,BROWN,1,0,0,0,0,0,0,0
Indiana,CLARK,11,0,0,0,0,0,0,0
Indiana,CRAWFORD,1,0,0,0,0,0,0,0
Indiana,DEARBORN,6,0,0,0,0,0,0,0
Indiana,FAYETTE,22,0,0,0,0,0,0,0
Indiana,FLOYD,3,0,0,0,0,0,0,0
Indiana,FULTON,58,0,0,0,0,0,0,0
Indiana,GRANT,51,0,0,0,0,0,0,0
Indiana,GREENE,23,0,0,0,0,0,0,0
Indiana,HARRISON,21,0,0,0,0,0,0,0
Indiana,HENRY,37,0,0,0,0,0,0,0
Indiana,JAY,23,0,0,0,0,0,0,0
Indiana,JENNINGS,20,0,0,0,0,0,0,0
Indiana,LA PORTE,78,0,0,0,0,0,0,0
Indiana,LAKE,36,0,0,0,0,0,0,0
Indiana,LAWRENCE,13,0,0,0,0,0,0,0
Indiana,MIAMI,33,0,0,0,0,0,0,0
Indiana,MONROE,8,0,0,0,0,0,0,0
Indiana,MONTGOMERY,65,0,1,0,0,0,0,0
Indiana,NEWTON,45,0,0,0,0,0,0,0
Indiana,NOBLE,26,0,0,0,0,0,0,0
Indiana,OWEN,9,0,0,0,0,0,0,0
Indiana,PARKE,41,0,0,0,0,0,0,0
Indiana,PERRY,6,0,0,0,0,0,0,0
Indiana,PIKE,7,0,0,0,0,0,0,0
Indiana,RIPLEY,28,0,0,0,0,0,0,0
Indiana,SCOTT,8,0,0,0,0,0,0,0
Indiana,STARKE,41,0,0,0,0,0,0,0
Indiana,SWITZERLAND,4,0,0,0,0,0,0,0
Indiana,TIPPECANOE,108,0,0,0,0,0,0,0
Indiana,TIPTON,57,0,0,0,0,0,0,0
Indiana,UNION,7,0,0,0,0,0,0,0
Indiana,VERMILLION,30,0,0,0,0,0,0,0
Indiana,WARRICK,28,0,0,0,0,0,0,0
Indiana,WASHINGTON,21,0,0,0,0,0,0,0
Iowa,ADAIR,39,0,0,0,0,0,0,0
Iowa,ADAMS,22,0,0,0,0,0,0,0
Iowa,AUDUBON,37,0,0,0,0,0,0,0
Iowa,BREMER,56,0,0,0,0,0,0,0
Iowa,DECATUR,17,0,0,0,0,0,0,0
Iowa,DELAWARE,60,0,0,0,0,0,0,0
Iowa,EMMET,42,0,0,0,0,0,0,0
Iowa,FREMONT,67,0,0,0,0,0,0,0
Iowa,HANCOCK,59,0,0,0,0,0,0,0
Iowa,HENRY,32,0,0,0,0,0,0,0
Iowa,HUMBOLDT,35,0,0,0,0,0,0,0
Iowa,IDA,50,0,0,0,0,0,0,0
Iowa,IOWA,55,0,0,0,0,0,0,0
Iowa,JACKSON,43,0,0,0,0,0,0,0
Iowa,JASPER,75,0,1,0,0,0,0,0
Iowa,JEFFERSON,24,0,0,0,0,0,0,0
Iowa,KEOKUK,46,0,0,0,0,0,0,0
Iowa,LUCAS,8,0,0,0,0,0,0,0
Iowa,MARSHALL,75,0,0,0,0,0,0,0
Iowa,MONROE,9,0,0,0,0,0,0,0
Iowa,PAGE,40,0,0,0,0,0,0,0
Iowa,PALO ALTO,74,0,0,0,0,0,0,0
Iowa,POWESHIEK,51,0,0,0,0,0,0,0
Iowa,RINGGOLD,14,0,0,0,0,0,0,0
Iowa,VAN BUREN,18,0,0,0,0,0,0,0
Iowa,WEBSTER,81,0,0,0,0,0,0,0
Iowa,WINNEBAGO,44,0,0,0,0,0,0,0
Iowa,WINNESHIEK,62,0,0,0,0,0,0,0
Iowa,WORTH,25,0,0,0,0,0,0,0
Kansas,ATCHISON,21,0,0,0,0,0,0,0
Kansas,DONIPHAN,41,0,0,0,0,0,0,0
Kansas,THAYER,2,0,0,0,0,0,0,0
Kentucky,(BLANK),1,0,0,0,0,0,0,0
Kentucky,ADAIR,2,0,0,0,0,0,0,0
Kentucky,ALLEN,2,0,0,0,0,0,0,0
Kentucky,ANDERSON,2,0,0,0,0,0,0,0
Kentucky,BARREN,6,0,0,0,0,0,0,0
Kentucky,BATH,1,0,0,0,0,0,0,0
Kentucky,BOURBON,2,0,0,0,0,0,0,0
Kentucky,BREATHITT,1,0,0,0,0,0,0,0
Kentucky,CARTER,1,0,0,0,0,0,0,0
Kentucky,CLARK,2,0,0,0,0,0,0,0
Kentucky,EDMONSON,1,0,0,0,0,0,0,0
Kentucky,FAYETTE,6,0,0,0,0,0,0,0
Kentucky,FRANKLIN,2,0,0,0,0,0,0,0
Kentucky,GARRARD,1,0,0,0,0,0,0,0
Kentucky,GRANT,1,0,0,0,0,0,0,0
Kentucky,GRAYSON,2,0,0,0,0,0,0,0
Kentucky,GREENUP,1,0,0,0,0,0,0,0
Kentucky,HANCOCK,4,0,0,0,0,0,0,0
Kentucky,HARDIN,11,0,0,0,0,0,0,0
Kentucky,HARRISON,2,0,0,0,0,0,0,0
Kentucky,HART,4,0,0,0,0,0,0,0
Kentucky,HENDERSON,45,0,0,0,0,0,0,0
Kentucky,HENRY,4,0,0,0,0,0,0,0
Kentucky,KENTON,1,0,0,0,0,0,0,0
Kentucky,LAUREL,1,0,0,0,0,0,0,0
Kentucky,LINCOLN,3,0,0,0,0,0,0,0
Kentucky,LIVINGSTON,7,0,0,0,0,0,0,0
Kentucky,MEADE,9,0,0,0,0,0,0,0
Kentucky,MERCER,3,0,0,0,0,0,0,0
Kentucky,METCALFE,3,0,0,0,0,0,0,0
