Company Name,Lat / Long,Street_Address,City,State_Parsed,ZIP_Parsed,Phone_Number,Title,Manager_Name,Email,Capacity,Category,CWTS_Flour_Mills
Bucyrus Flour Mill,,970 Nevada Rd.,Bucyrus,OH,44820,(419) 562-7565,Manager,Keith Koehler,bucyrusflourmill@mennel.com,"5,000 cwts",Flour mills,
Bucyrus Flour Mill (The Mennel Milling Co.),,970 Nevada Rd.,Bucyrus,OH,44820,(419) 562-7565,Manager,Keith Koehler,bucyrusflourmill@mennel.com,"5,000 cwts",Specialty Mills,
Archer Daniels Midland Co. (Hooker),,98-37th,Mile Hooker,OK,73945,(580) 652-2623,Manager,Jayson Featherston,,"1,548,000 bus up.",Grain,
Archer Daniels Midland Co.,,"9808 N. Wood St., P.O. Box 356",Brookston,IN,47923,(765) 563-3181,Manager,George Greenwood,,"3,557,000 bus up.",Grain,
"Chs, Inc.",,988 Riverview Dr,Winona,MN,55987,(507) 452-1992,Manager,Larry Laber,,"354,000 bus up.",Grain,
Consolidated Grain & Barge Co.,,992 River Grain Rd.,Greenville,MS,38701,(662) 378-8135,Regional Manager,Jason Herr,,"3,188,000 bus up.",Grain,
"Perdue Agribusiness Grain, Llc",,9924 Bishop Rd.,Bishopville,MD,21813,(410) 352-3598,manager,Eddie Hill,eddie.hill@perdue.com,"1,800,000 bus up.",Grain,
Consolidated Grain & Barge Co.,,AR 198 Hwy.,Osceola,AR,72370,,Regional manager,Murray Schwieger,,"609,000 bus up; 3,597,000 bus fl.",Grain,
Sem-Chi Rice Products Corp.,,Atlantic Sugar Rd.,Belle Glade,FL,33430,(561) 996-6054,Plant manager,Rene Gonzalez,,"1,000,000 cwts.",Specialty Mills,
"Columbia Grain International, Llc",,"Border Rd., R.R. Yard, P.O. Box 607",Sweetgrass,MT,59484,(406) 335-2530,manager,Steve Olsen,pdxmerchants@columbiagrain.com,"1,453,000 bus up",Grain,
Consolidated Grain & Barge Co.,,"Church St., P.O. Box 312",Enfield,IL,62835,(618) 963-2316,GM,Derek Oliver,,"1,215,000 bus up",Grain,
Richardson Milling Ltd.,,Corman Park,No. 344,SK,S0K 2T0,(306) 975-0083,Plant manager,Dan Charbonneau,communications@richardson.ca,"10,000 cwts",Specialty Mills,
Richardson Milling Ltd.,,County of Barrhead No. 11,AB,,T7N 0H8,(780) 674-4669,Plant manager,Tony Hiscock,communications@richardson.ca,"2,000 cwts",Specialty Mills,
Richardson Milling Ltd.,,County of Barrhead No. 11,AB,,T7N 0H8,(780) 674-4669,Plant manager,Tony Hiscock,communications@richardson.ca,,Specialty Mills,
"Cargill, Incorporated",,"County Rd. 1100 N., P.O. Box 117",Linden,IN,47955,(765) 339-7251,,,,"3,311,000 bus up.",Grain,
Archer Daniels Midland Co.,,E. 17th,Hutchinson,KS,67501,(620) 663-7957,Manager,Cody Rine,,"4,071,000 bus up",Grain,
Adm Milling Co.,,E. 2301 Trent Ave.,Spokane,WA,99202,(509) 534-2636,Commercial manager,Shawn Lindhorst,milling@adm.com,"850,000 bus up",Grain,
"Viterra Usa Grain, Llc",,"E. Hwy. 30, P.O. Box 225",Cozad,NE,69130,(308) 784-3611,Manager,Aaron Richards,,"1,101,000 bus up",Grain,
Landus Cooperative,,E. Paton St.,Paton,IA,50217,(515) 968-4112,Regional manager,Randy Main,,"770,000 bus up; 344,000 bus fl",Grain,
Adm Milling Co.,,"East 2301 Trent Ave., P.O. Box 2545",Spokane,WA,99202,(509) 534-2636,Commercial manager,Shawn Lindhorst,milling@adm.com,"12,500 cwts",Flour mills,
Adm Milling Co.,,"East 2301 Trent Ave., P.O. Box 2545",Spokane,WA,99202,(509) 534-2636,Commercial manager,Shawn Lindhorst,milling@adm.com,,Mix Plants,
"Ray-Carroll County Grain Growers, Inc.",,First and Cherry,streets Norborne,MO,64668,(660) 593-3327,Branch Manager,Troy Tague,,"2,026,000 bus up.",Grain,
Buffalo Creek Mills,,"Five Park Ave., RM of Rhineland Industrial",Park Altona,MB,R0G0B0,(204) 324-0214,"Director, sales & purchasing",Tyson Fehr,info@buffalocreekmills.com,,Specialty Mills,
Buffalo Creek Mills,,"Five Park Ave., RM of Rhineland Industrial",Park Altona,MB,R0G0B0,(204) 324-0214,"Director, sales & purchasing",Tyson Fehr,info@buffalocreekmills.com,,Specialty Mills,
Buffalo Creek Mills,,"Five Park Ave., RM of Rhineland Industrial Park",Altona,MB,R0G0B0,(204) 324-0214,"Director, sales & purchasing",Tyson Fehr,info@buffalocreekmills.com,,Specialty Mills,
"Riceland Foods, Inc.",,Four Country Rd. 503,McCrory,AR,72101,(870) 697-2277,District Manager,Rob Wilson,riceland@riceland.com,"2,330,000 bus up.",Grain,
"Supreme Rice, Llc",,Four S. Ave. D.,Crowley,LA,70526,(337) 783-9777,Chairman; CEO,Bobby Hanks,sales@supremerice.com,,Specialty Mills,
Farmers Co-Op Association,,"Fourth and Barnes streets, P.O. Box 603",Alva,OK,73717,(580) 327-3854,GM,Ronnie Truelock,ronnie@alvacoop.com,"1,000,000 bus up.",Grain,
Farmers Co-Op Association,,"Fourth and Barnes streets, P.O. Box 603",Alva,OK,73717,(580) 327-3854,GM,Ronnie Truelock,ronnie@alvacoop.com,"2,000,000 bus up.",Grain,
"Cargill, Incorporated",,"Front St., P.O. Box 350",Hennepin,IL,61272,(815) 925-7311,,,,"100,000 bus up.",Grain,
"Cargill, Incorporated",,"Gruver Hwy. 15, P.O. Box 265",Spearman,TX,79081,(806) 659-3554,,,,"6,995,000 bus up",Grain,
Archer Daniels Midland Co. (Hooker),,H. 54 County Rd. 42,Hooker,OK,73945,(580) 652-3761,Manager,Jayson Featherston,,"2,263,000 bus up.",Grain,
Kansas State University,,"Hal Ross Flour Mill, 1980 Kimball Ave.",Manhattan,KS,66502,(785) 532-6161,Department head,Hulya Dogan,grains@ksu.edu,400 cwts,Flour mills,
Consolidated Grain & Barge Co.,,"Hwy. 100 and Arkansas River, P.O. Box 425",Webbers Falls,OK,74470,(918) 464-2296,Regional manager,Tim Simmons,,"1,230,000 bus up.",Grain,
Western Consolidated Cooperative,,"Hwy. 119 S., 458 Munsterman St.",Appleton,MN,56208,(320) 669-7501,,,dadams@cfscoop.com,"3,450,000 bus up.",Grain,
Archer Daniels Midland Co.,,Hwy. 156 and Hwy. 15,Novelty,MO,63460,(660) 739-4323,Manager,Brian Doellman,,"1,400,000 bus up.",Grain,
Consolidated Grain & Barge Co.,,Hwy. 164 and Front St.,Oquawka,IL,61469,(309) 867-3131,Regional Manager,Russ Leuck,,"1,593,000 bus up.",Grain,
"Ray-Carroll County Grain Growers, Inc. Hwy. 24 E., P.O. Box 249",,"Hwy. 24 E., P.O. Box 249",Carrollton,MO,64633,(660) 542-2745,Manager,David Heddings,,"3,857,000 bus up.",Grain,
Agriservices Of Brunswick,,"Hwy. 24 W., P.O. Box 38",Brunswick,MO,65236,(660) 549-3351; (800) 279-4229,Grain Merchandiser,Kevin Holcer,mike@agriservices.com,"1,946,000 bus up; 1,900,000 bus fl.",Grain,
"Cargill, Incorporated",,Hwy. 40 and First St.,Cheyenne Wells,CO,80810,(719) 767-5625,,,,"20,000 bph",Grain,
"Cargill, Incorporated",,"Hwy. 47 S., P.O. Box 31",Gibson City,IL,60936,(815) 265-7251,,,,,Grain,
"The Andersons, Inc.",,Hwy. 50 and Addison Ave. E.,Hansen,ID,83334,(208) 423-4197,Operations supervisor,Stephen Frampton,,"111,000 bus up.",Grain,
"Cargill, Incorporated",,Hwy. 59 W.,Atchison,KS,66002,(913) 367-1621,,,,"6,568,000 bus up.",Grain,
"Producers Rice Mill, Inc.",,"Hwy. 61 S., P.O. Box 246",Wilson,AR,72395,(870) 655-8718,manager,Spencer White,info@producersrice.com,"742,000 bus up.",Grain,
"Producers Rice Mill, Inc.",,"Hwy. 61 S., P.O. Box 457",Boyle,MS,38730,(662) 843-6346,manager,William Hairston,info@producersrice.com,"1,967,000 bus up.",Grain,
"Producers Rice Mill, Inc.",,Hwy. 82 W. and Producers Dr.,Greenville,MS,38701,(662) 334-6266,Plant Manager,Chris Holliman,info@producersrice.com,"1,783,000 bus up.",Grain,
"Producers Rice Mill, Inc.",,Hwy. 82 W. and Producers Dr.,Greenville,MS,38701,(662) 334-6266,"VP, operations",Steven Carver,info@producersrice.com,,Specialty Mills,
Assumption Co-Op Grain Co.,,Hwy. Rte. 29,Owaneco,IL,62555,(217) 879-2363,,,acoop@acoop.com,"473,500 bus up",Grain,
Archer Daniels Midland Co.,,"Illinois Rte. 17, P.O. Box 117",Keithsburg,IL,61442,(309) 374-2252; (800) 322-0350,Manager,Dan Bowman,,"340,000 bus up.",Grain,
"Riviana Foods, Inc.",,Junction Hwy. 11 & 70,Hazen,AR,72064,(870) 255-3345,,,,,Specialty Mills,
Consolidated Grain & Barge Co.,,Lock and Dam Rd. 18,Gladstone,IL,61437,(309) 325-7100,Regional Manager,Russ Leuck,,"710,000 bus up; 909,000 bus fl.",Grain,
"Attebury Grain, Inc.",,Loop 335 S.,Amarillo,TX,79118,(806) 335-1639,,,opsassistant@attebury.com,"6,337,000 bus up",Grain,
Consolidated Grain & Barge Co.,,Main and Carroll,streets Naples,IL,62665,(217) 754-3331,GM,Jay Day,,"7,122,000 bus up; 2,010,000 bus fl.",Grain,
Agwrx Cooperative,,"Main and Second streets, P.O. Box 66",Henry,SD,57243,(605) 532-5812,Manager,John Guest,,"2,500,000 bus up.",Grain,
"Cargill, Incorporated",,Main St,Vienna,SD,57271,(605) 625-3301,,,,"2,059,000 bus up",Grain,
"Perdue Agribusiness Grain, Llc",,Mechanics Valley Rd.,North East,MD,21901,(410) 287-3030,manager,Cale Adams,cale.adams@perdue.com,"670,000 bus up.",Grain,
"Producers Rice Mill, Inc.",,N Anna St,Stuttgart,AR,72160,(870) 673-4444,President,Keith Glover,info@producersrice.com,"12,598,000 bus up; 780,000 bus fl.",Grain,
"Producers Rice Mill, Inc.",,N Anna St,Stuttgart,AR,72160,(870) 673-4444,manager,Richard Turney,info@producersrice.com,"2,284,000 bus fl.",Grain,
Consolidated Grain & Barge Co. (Enid),,N. 30th St.,Enid,OK,73702,(580) 233-5800,Regional manager,Tim Simmons,,"19,507,000 bus up.",Grain,
Archer Daniels Midland Co.,,"N. River Rd., P.O. Box 352",Morris,IL,60450,(815) 942-3700,Superintendent,Jay Sarver,,"242,000 bus up.",Grain,
Ludlow Coop Elevator,,"N. Rte 45, P.O. Box 322",Paxton,IL,60957,(217) 379-4366; (800) 858-3569,Paxton manager,Myron Rust,info@ludlowcoop.com,"6,200,000 bus up; 2,150,000 bus fl",Grain,
Northern Crops Institute,,"NDSU Dept. 7400, P.O. Box 6050",Fargo,ND,58108,(701) 231-7736,Director,Mark Jirik,nci@ndsu.edu,25 cwts,Flour mills,
Northern Crops Institute,,"NDSU Dept. 7400, P.O. Box 6050",Fargo,ND,58108,(701) 231-7736,Director,Mark Jirik,nci@ndsu.edu,25 cwts.,Specialty Mills,
"Agrex, Inc. (Western)",,NE - 8,Superior,NE,68978,(402) 879-4702,Merchandiser,Max Hoskinson,mhoskinson@agrexinc.com,"2,800,000 bus up",Grain,
The Scoular Company,,NE-23,Venango,NE,69168,(800) 328-3268,Asset trade unit manager,Bryant Benson,information@scoular.com,"2,400,000 bus up",Grain,
"Ag Processing, Inc.",,"North Commercial, Box 85",Eagle Grove,IA,50533,(515) 448-4711,Merchandising manager,Shara Schmeling,sschmeling@agp.com,,Specialty Mills,
Archer Daniels Midland Co.,,"North Prairie St., P.O. Box 39",Lacon,IL,61540,(309) 246-2515,Superintendent,Gordon Crank,,"189,718 bus up.",Grain,
Ardent Mills,,One B Riverside Lane,Chattanooga,TN,37406,(423) 698-4431,Plant manager,Alex Stewart,alex.stewart@ardentmills.com,"18,000 cwts.",Flour mills,
"Cargill, Incorporated",,One Cargill Dr.,Eddyville,IA,52553,(641) 969-4511,,,,,Specialty Mills,
Archer Daniels Midland Co.,,One E. Grand Ave. St.,Louis,MO,63147,(314) 241-9113,Manager,Brian Doellman,,"1,573,000 bus up.",Grain,
Grain Millers Canada Corp.,,"One Grain Millers Dr., P.O. Box 5040",Yorkton,SK,S3N 3Z4,(306) 783-2931,,,,,Specialty Mills,
Grain Millers Canada Corp.,,"One Grain Millers Dr., P.O. Box 5040",Yorkton,SK,S3N 3Z4,(306) 783-2931,,,,,Specialty Mills,
Grain Millers Canada Corp.,,"One Grain Millers Dr., P.O. Box 5040",Yorkton,SK,S3N 3Z4,(306) 783-2931,,,,"80,000 cwts.",Specialty Mills,
Adm Milling Co.,,"One King St., P.O. Box 310 Port",Colborne,ON,L3K 4E6,(905) 835-4515,Commercial manager,Quinn Debrouwer,milling@adm.com,,Mix Plants,
The Birkett Mills,,"One Main St., P.O. Box 440",Penn Yan,NY,14527,(315) 536-3311,Branch manager,Jeff Gifford,contact@thebirkettmills.com,,Specialty Mills,
The Birkett Mills,,"One Main St., P.O. Box 440",Penn Yan,NY,14527,(315) 536-3311,Branch manager,Jeff Gifford,contact@thebirkettmills.com,,Specialty Mills,
Archer Daniels Midland Co.,,One N. Halstead,Hutchinson,KS,67501,(620) 662-0601,Manager,Cody Rine,,"18,307,000 bus up",Grain,
Edwards Mill & General Store,,One Opportunity Ave.,College of the Ozarks Point Lookout,MO,65726,(417) 690-3355,Miller,Chad Dardenne,cdardenne@cofo.edu,,Flour mills,
Edwards Mill & General Store,,One Opportunity Ave.,College of the Ozarks Point Lookout,MO,65726,(417) 690-3355,Miller,Chad Dardenne,cdardenne@cofo.edu,,Specialty Mills,
Edwards Mill & General Store,,"One Opportunity Ave., College of the Ozarks",Point Lookout,MO,65726,(417) 690-3355,Miller,Chad Dardenne,cdardenne@cofo.edu,,Mix Plants,
Dakota Growers Pasta Co.,,One Pasta Ave.,Carrington,ND,58421,(701) 652-2855,,,jjarrett@dakotagrowers.com,"17,000 cwts.",Specialty Mills,
"Mid-Columbia Producers, Inc.",,One Port Island,Arlington,OR,97812,(541) 454-2751,,,,"769,000 bus up.",Grain,
The Mennel Milling Co.,,One W. Front St.,Logan,OH,43138,(740) 385-6824,Plant manager,Caleb Peck,sales@mennel.com,,Specialty Mills,
Consolidated Grain & Barge Co.,,P.O. Box 10,Utica,IL,61373,(815) 667-5141,GM,Nathan Schmidgall,,"3,571,000 bus up",Grain,
"Cargill, Incorporated",,P.O. Box 1018,South Sioux City,NE,68776,(402) 879-4702; (800) 228-1004,Grain Merchandising Manager,Jon Johnson,info@cvacoop.com,"1,506,000 bus up.",Grain,
"Columbia Grain International, Llc",,P.O. Box 108,Grafton,ND,58237,(701) 352-0461,Manager,Larry McCollum,pdxmerchants@columbiagrain.com,"700,000 bus up",Grain,
"Riceland Foods, Inc.",,P.O. Box 113,Poplar Bluff,MO,63901,(573) 785-6821,Manager,Danny Curtis,riceland@riceland.com,"2,475,000 bus up.",Grain,
Ursa Farmers Coop,,P.O. Box 118,Warsaw,IL,62379,(217) 256-4215,manager,Truman Phillips,truman@ursacoop.com,"2,194,000 bus up.",Grain,
"Producers Rice Mill, Inc.",,P.O. Box 1248,Stuttgart,AR,72160,(870) 673-4444,President,Keith Glover,info@producersrice.com,,Specialty Mills,
"Riceland Foods, Inc.",,P.O. Box 128,New Madrid,MO,63869,(573) 643-2241,Manager,Kevin Lyons,riceland@riceland.com,"7,700,000 cwts",Specialty Mills,
Consolidated Grain & Barge Co.,,P.O. Box 1293,Princeton,IN,47670,(812) 385-3487,GM,Derek Oliver,,"1,531,000 bus up",Grain,
"Riceland Foods, Inc.",,P.O. Box 130,Waldenburg,AR,72475,(870) 934-3000,Manager,Allen Tennyson,riceland@riceland.com,,Grain,
"Riceland Foods, Inc.",,P.O. Box 130,Weiner,AR,72479,(870) 934-3015,Manager,Allen Tennyson,riceland@riceland.com,"3,212,000 bus up.",Grain,
"Riceland Foods, Inc.",,P.O. Box 130,Waldenburg,AR,72475,(870) 934-3000,Manager,Allen Tennyson,riceland@riceland.com,"5,400,000 cwts.",Specialty Mills,
Agtegra Cooperative,,P.O. Box 138,Roscoe,SD,57471,(605) 287-4311,Location manager,Tom Bass,,"1,600,000 bus up",Grain,
Adm Corn Processing,,P.O. Box 1470,Decatur,IL,62525,(800) 553-8411,,,,,Specialty Mills,
Agstate,,P.O. Box 154,Hartley,IA,51346,(712) 728-2382,Location manager,Eric Jordan,,"3,944,000 bus up; 4,354,000 bus fl.",Grain,
Ardent Mills,,"P.O. Box 193, Rte. 611",Martins Creek,PA,18063,(484) 373-4206,Plant manager,Aaron Black,aaron.black@ardentmills.com,"16,500 cwts",Flour mills,
"Premier Cooperative, Inc.",,P.O. Box 200,Ivesdale,IL,61851,(217) 564-2271; (800) 348-4724,Regional operations manager,Josh Likeric,,"3,250,000 bus up.",Grain,
Consolidated Grain & Barge Co. (Inola Catoosa),,P.O. Box 219,Inola (Catoosa),OK,74036,(918) 266-5494,Regional manager,Tim Simmons,,"1,840,000 bus up.",Grain,
Agstate,,P.O. Box 220,Fonda,IA,50540,(712) 288-4453; (800) 474-9076,Location Manager,Jamie Tauber,,"1,688,000 bus up; 1,932,000 bus fl.",Grain,
"Pomeroy Grain Growers, Inc.",,P.O. Box 220,Pomeroy,WA,99347,(509) 843-1694,,,,"2,647,000 bus up",Grain,
"Lakeside Mills, Inc.",,P.O. Box 230,Rutherfordton,NC,28139,(828) 286-4866,VP,Aaron King,sales@lakesidemills.com,,Flour mills,
"Lakeside Mills, Inc.",,P.O. Box 230,Rutherfordton,NC,28139,(828) 286-4866,VP,Aaron King,sales@lakesidemills.com,"12,000 bus.",Specialty Mills,
"Lakeside Mills, Inc.",,P.O. Box 230,Rutherfordton,NC,28139,(828) 286-4866,VP,Aaron King,sales@lakesidemills.com,,Mix Plants,
"Cargill, Incorporated",,P.O. Box 263,Emery,SD,57332,(605) 449-4255,,,,"1,416,000 bus up.",Grain,
Star Of The West Milling Co.,,P.O. Box 31,Ligonier,IN,46767,(260) 894-4114,Plant manager,Kate Knowlton,,"1,955,000 bus up",Grain,
Star Of The West Milling Co.,,P.O. Box 31,Ligonier,IN,46767,(260) 894-4114,Plant manager,Kate Knowlton,info@starofthewest.com,"8,100 cwts",Flour mills,
"Northwest Grain Growers, Inc.",,P.O. Box 310,Walla Walla,WA,99362,(509) 525-6510,,,nwgrgr@nwgrgr.com,"2,256,000 bus up",Grain,
"Riceland Foods, Inc.",,P.O. Box 335,Weiner,AR,72479,(870) 684-2217,Manager,Jon Murray,riceland@riceland.com,"5,533,000 bus up.",Grain,
Jersey County Grain Co.,,P.O. Box 336,Hardin,IL,62047,(618) 576-2519,President,Brad Welsh,,"683,000 bus up; 125,000 bus fl.",Grain,
Agstate,,P.O. Box 399,Alton,IA,51003,(712) 756-5460; (877) 756-5460,Location Manager,Eric Zylstra,,"3,345,000 bus up; 3,675,000.",Grain,
"Cargill, Incorporated",,P.O. Box 410,Seneca,IL,61360,(815) 357-8760,,,,"1,594,000 bus up.",Grain,
"House-Autry Mills, Inc.",,P.O. Box 460,Four Oaks,NC,27524,(919) 963-6200,President,Craig Hagood,info@house-autry.com,,Specialty Mills,
"House-Autry Mills, Inc.",,P.O. Box 460,Four Oaks,NC,27524,(919) 963-6200,President,Craig Hagood,info@house-autry.com,,Mix Plants,
Richardson Milling Ltd.,,P.O. Box 520,Portage La Prairie,MB,R1N 3W1,(204) 857-9700,Plant manager,Ian Currie,communications@richardson.ca,"7,400 cwts",Specialty Mills,
Richardson Milling Ltd.,,P.O. Box 520,Portage La Prairie,MB,R1N 3W1,(204) 857-9700,Plant manager,Ian Currie,communications@richardson.ca,,Specialty Mills,
"Perdue Agribusiness Grain, Llc",,P.O. Box 539,Washington,IN,47501,,Manager,Erin Batchelor,erin.batchelor@perdue.com,"860,000 bus up",Grain,
"Producers Rice Mill, Inc.",,P.O. Box 566,Wynne,AR,72396,(870) 238-2355,GM,Mike Fisher,info@producersrice.com,"4,149,000 bus up; 1,203,000 bus fl.",Grain,
"Producers Rice Mill, Inc.",,P.O. Box 6,Wilmot,AR,71676,(870) 473-2741,manager,Mike Griever,info@producersrice.com,"1,379,000 bus up.",Grain,
"Highline Grain Growers, Inc.",,P.O. Box 649,Waterville,WA,98858,(509) 745-8551,CEO,Paul Katovich,paulk@highlinegrain.com,"2,100,000 bus up",Grain,
"Hopkinsville Elevator Co., Inc.",,P.O. Box 669,Guthrie,KY,42234,(888) 834-7042,Manager,Charles Smith,smitty@hop-elevator.com,"2,224,000 bus up",Grain,
"Perdue Agribusiness Grain, Llc (Grain & Oilseed)",,P.O. Box 7,Plymouth,NC,27962,(252) 793-9119,Manager,Chris Towne,chris.towne@perdue.com,"1,200,000 bus up",Grain,
Archer Daniels Midland Co.,,P.O. Box 734,Ottawa,IL,61350,(815) 433-3635,Manager,Jay Sarver,,"988,000 bus up; 330,000 bus fl.",Grain,
"Hopkinsville Elevator Co., Inc.",,P.O. Box 767,Hopkinsville,KY,42241,(270) 886-5191,Manager,Thomas Kumpfmiller,thomas@hop-elevator.com,"1,729,000 bus up.",Grain,
Essential Eating Sprouted Flours,,P.O. Box 771,Waverly,PA,18471,(570) 561-8475,CEO,Janie Quinn,jquinn@essentialeating.com,100 cwts,Flour mills,
Essential Eating Sprouted Flours,,P.O. Box 771,Waverly,PA,18471,(570) 561-8475,CEO,Janie Quinn,jquinn@essentialeating.com,,Specialty Mills,
Essential Eating Sprouted Flours,,P.O. Box 771,Waverly,PA,18471,(570) 561-8475,CEO,Janie Quinn,jquinn@essentialeating.com,,Specialty Mills,
Essential Eating Sprouted Flours,,P.O. Box 771,Waverly,PA,18471,(570) 561-8475,CEO,Janie Quinn,jquinn@essentialeating.com,,Specialty Mills,
Essential Eating Sprouted Flours,,P.O. Box 771,Waverly,PA,18471,(570) 561-8475,CEO,Janie Quinn,jquinn@essentialeating.com,,Mix Plants,
Consolidated Grain & Barge Co.,,P.O. Box 790,Wagoner,OK,74477,(918) 485-5711,Regional manager,Tim Simmons,,"1,009,000 bus up.",Grain,
Consolidated Grain & Barge Co.,,P.O. Box 849,Caruthersville,MO,63830,(573) 359-0036,Regional Manager,Murray Schwieger,,"850,000 bus up.",Grain,
"Northwest Grain Growers, Inc.",,P.O. Box 90,Dayton,WA,99328,(509) 382-2571,,,nwgrgr@nwgrgr.com,"4,124,000 bus up",Grain,
"Ag Processing, Inc.",,P.O. Box 98,Emmetsburg,IA,50536,(712) 852-3334,Merchandising manager,Shara Schmeling,sschmeling@agp.com,,Specialty Mills,
Archer Daniels Midland Co.,,R.R. #1,Shobonier,IL,62885,(618) 846-3663,Manager,Justin Engel,,"888,812 bus up; 321,000 bus fl.",Grain,
"Ray-Carroll County Grain Growers, Inc.",,"R.R. 2, Box 4A",Slater,MO,65349,(660) 529-2676,Manager,Mike Barringhaus,,"6,866,000 bus up.",Grain,
"Bunge-Scf Grain, Llc",,"R.R. 5, Box 328, Coal Mine Rd.",McLeansboro,IL,62859,(618) 643-3204,Manager,Stefan Clenin,stefan.clenin@bunge.com,"4,482,000 bus up.",Grain,
Consolidated Grain & Barge Co.,,"Rte. 2, 703 First St.",Clayton,IA,52049,(563) 964-2651,Manager,David Schnack,g.clark@bartlettco.com,"476,000 bus up; 12,567,000 bus fl.",Grain,
Archer Daniels Midland Co.,,"Rte. 2, Box 194",Beardstown,IL,62618,(217) 323-3393,District Manager,Austin Ramsey,,"701,476 bus up; 3,200,000 bus fl.",Grain,
Archer Daniels Midland Co.,,"Rte. 26, P.O. Box 260",Hennepin,IL,61327,(815) 925-7361,Superintendent,Jeff Janusick,,"500,000 bus up.",Grain,
Ardent Mills,,"Rte. 611, P.O. Box 193",Martins Creek,PA,18063,(484) 373-4206,Plant manager,Aaron Black,aaron.black@ardentmills.com,"3,910,000 bus up.",Grain,
Ardent Mills,,"Rte. 611, P.O. Box 193",Martins Creek,PA,18063,(484) 373-4206,Plant manager,Aaron Black,aaron.black@ardentmills.com,,Specialty Mills,
Archer Daniels Midland Co.,,"Rte. 89 S., P.O. Box 212",Spring Valley,IL,,(815) 663-2850,Manager,Jeff Mauck,,"113,271 bus up.",Grain,
"Cargill, Incorporated",,"Rte. 89 S., P.O. Box 232",Spring Valley,IL,,(815) 663-1500,,,,"1,433,000 bus up.",Grain,
"Cargill, Incorporated",,"Rte. 89 S., P.O. Box 232",Spring Valley,IL,,(815) 663-1500,,,,"102,000 bus up.",Grain,
"Cargill, Incorporated",,"Santa Fe Trail, P.O. Box 517",Kerrick,TX,79051,(806) 727-4618,,,,"1,464,000 bus up",Grain,
Tyson Foods Local Grain Services,,Seven Tyson Dr.,Humboldt,TN,38343,(731) 784-3212,Sales manager,Paige Acklie,localgrainservices@tyson.com,"3,000,000 bus up",Grain,
